matcher,pattern,id_text,Designation,lemma
Two Tier,PN N DET PN,P342220,"BiMes 24, 14",Rihat-Anu[00]PN ahu[brother]N ša[of]DET X[00]PN
Two Tier,PN N DET PN,P342220,"BiMes 24, 14",Dannat-Belti[00]PN māru[son]N ša[of]DET Libluṭ[00]PN
Two Tier,PN N DET PN,P342220,"BiMes 24, 14",Labaši[00]PN māru[son]N ša[of]DET Mukin-apli[00]PN
Two Tier,PN N DET PN,P342220,"BiMes 24, 14",Adešu-ṭabu[00]PN mārtu[daughter]N ša[of]DET Eriba[00]PN
Two Tier,PN N DET PN,P342220,"BiMes 24, 14",Ana-rabut-Anu[00]PN māru[son]N ša[of]DET Anu-eriba[00]PN
Two Tier,PN N DET PN,P342220,"BiMes 24, 14",Nanaya-iddin[00]PN māru[son]N ša[of]DET Dannat-Belti[00]PN
Two Tier,PN N DET PN,P342220,"BiMes 24, 14",Nanaya-iddin[00]PN māru[son]N ša[of]DET Dannat-Belti[00]PN
Two Tier,PN N DET PN,P342220,"BiMes 24, 14",Adešu-ṭabu[00]PN mārtu[daughter]N ša[of]DET Eriba[00]PN
Two Tier,PN N DET PN,P342220,"BiMes 24, 14",Ana-rabut-Anu[00]PN māru[son]N ša[of]DET Anu-eriba[00]PN
Two Tier,PN N DET PN,P342220,"BiMes 24, 14",Kidin-Anu[00]PN māru[son]N ša[of]DET Tattannu[00]PN
Two Tier,PN N DET PN,P342220,"BiMes 24, 14",Anu-qišanni[00]PN māru[son]N ša[of]DET Ina-qibit-Anu[00]PN
Two Tier,PN N DET PN,P342220,"BiMes 24, 14",Nanaya-iddin[00]PN māru[son]N ša[of]DET Anu-ahhe-iddin[00]PN
Two Tier,PN N DET PN,P342220,"BiMes 24, 14",Mušezib-Anu[00]PN māru[son]N ša[of]DET X-Anu[00]PN
Two Tier,PN N DET PN,P342220,"BiMes 24, 14",Anu-ah-ittannu[00]PN māru[son]N ša[of]DET Tattannu[00]PN
Two Tier,PN N DET PN,P342220,"BiMes 24, 14",Anu-ah-iddin[00]PN māru[son]N ša[of]DET Anu-balassu-iqbi[00]PN
Two Tier,PN N DET PN,P342220,"BiMes 24, 14",Anu-ah-ittannu[00]PN māru[son]N ša[of]DET Ana-rabut-Anu[00]PN
Two Tier,PN N DET PN,P342220,"BiMes 24, 14",Nanaya-iddin[00]PN māru[son]N ša[of]DET Anu-ikṣur[00]PN
Two Tier,PN N DET PN,P342220,"BiMes 24, 14",Bassia[00]PN māru[son]N ša[of]DET Ištar-šum-eriš[00]PN
Two Tier,PN N DET PN,P342221,"BiMes 24, 15",X[00]PN māru[son]N ša[of]DET Nidintu-Anu[00]PN
Two Tier,PN N DET PN,P342221,"BiMes 24, 15",X[00]PN māru[son]N ša[of]DET Kidin-Anu[00]PN
Two Tier,PN N DET PN,P342221,"BiMes 24, 15",X[00]PN māru[son]N ša[of]DET X[00]PN
Two Tier,PN N DET PN,P342221,"BiMes 24, 15",Anu-X[00]PN māru[son]N ša[of]DET X[00]PN
Two Tier,PN N DET PN,P342221,"BiMes 24, 15",Tattannu[00]PN māru[son]N ša[of]DET X[00]PN
Two Tier,PN N DET PN,P342222,"BiMes 24, 16",X-Anu[00]PN māru[son]N ša[of]DET Šamaš-ittannu[00]PN
Two Tier,PN N DET PN,P342222,"BiMes 24, 16",X[00]PN māru[son]N ša[of]DET X[00]PN
Two Tier,PN N DET PN,P342222,"BiMes 24, 16",X[00]PN māru[son]N ša[of]DET X[00]PN
Two Tier,PN N DET PN,P342222,"BiMes 24, 16",X[00]PN māru[son]N ša[of]DET X[00]PN
Two Tier,PN N DET PN,P342222,"BiMes 24, 16",X[00]PN māru[son]N ša[of]DET X[00]PN
Two Tier,PN N DET PN,P342222,"BiMes 24, 16",X[00]PN māru[son]N ša[of]DET X-Beltu[00]PN
Two Tier,PN N DET PN,P342222,"BiMes 24, 16",X[00]PN māru[son]N ša[of]DET X-u[00]PN
Two Tier,PN N DET PN,P342223,"BiMes 24, 17",Anu-uballiṭ[00]PN māru[son]N ša[of]DET X[00]PN
Two Tier,PN N DET PN,P342223,"BiMes 24, 17",Anu-uballiṭ[00]PN māru[son]N ša[of]DET Nidintu-Anu[00]PN
Two Tier,PN N DET PN,P342223,"BiMes 24, 17",X-Anu[00]PN māru[son]N ša[of]DET Anu-X[00]PN
Two Tier,PN N DET PN,P342223,"BiMes 24, 17",X[00]PN māru[son]N ša[of]DET X[00]PN
Two Tier,PN N DET PN,P342223,"BiMes 24, 17",Kidin-Anu[00]PN māru[son]N ša[of]DET Anu-ah-ušabši[00]PN
Two Tier,PN N DET PN,P342223,"BiMes 24, 17",Anu-ahhe-iddin[00]PN māru[son]N ša[of]DET Kidin-Anu[00]PN
Two Tier,PN N DET PN,P342223,"BiMes 24, 17",X[00]PN māru[son]N ša[of]DET Mušezib-Anu[00]PN
Two Tier,PN N DET PN,P342223,"BiMes 24, 17",X[00]PN māru[son]N ša[of]DET Anu-šum-lišir[00]PN
Two Tier,PN N DET PN,P342223,"BiMes 24, 17",X[00]PN māru[son]N ša[of]DET Lišir[00]PN
Two Tier,PN N DET PN,P342223,"BiMes 24, 17",X[00]PN māru[son]N ša[of]DET Anu-ab-uṣur[00]PN
Two Tier,PN N DET PN,P342224,"BiMes 24, 18",Labaši-Anu[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN
Two Tier,PN N DET PN,P342224,"BiMes 24, 18",Nidintu-Anu[00]PN māru[son]N ša[of]DET Kidin-Anu[00]PN
Two Tier,PN N DET PN,P342224,"BiMes 24, 18",Labaši-Anu[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN
Two Tier,PN N DET PN,P342224,"BiMes 24, 18",Arad-Reš[00]PN māru[son]N ša[of]DET Rihat-Anu[00]PN
Two Tier,PN N DET PN,P342224,"BiMes 24, 18",Anu-ahhe-iddin[00]PN māru[son]N ša[of]DET Anu-ah-ittannu[00]PN
Two Tier,PN N DET PN,P342224,"BiMes 24, 18",Anu-ahhe-iddin[00]PN māru[son]N ša[of]DET Anu-ah-ittannu[00]PN
Two Tier,PN N DET PN,P342224,"BiMes 24, 18",Anu-ahhe-iddin[00]PN māru[son]N ša[of]DET Anu-ah-ittannu[00]PN
Two Tier,PN N DET PN,P342224,"BiMes 24, 18",X[00]PN māru[son]N ša[of]DET Kidin-Anu[00]PN
Two Tier,PN N DET PN,P342224,"BiMes 24, 18",Sumuttu-Anu[00]PN māru[son]N ša[of]DET X-Anu[00]PN
Two Tier,PN N DET PN,P342224,"BiMes 24, 18",Ina-qibit-Anu[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN
Two Tier,PN N DET PN,P342224,"BiMes 24, 18",Illut-Anu[00]PN māru[son]N ša[of]DET Ina-qibit-Anu[00]PN
Two Tier,PN N DET PN,P342224,"BiMes 24, 18",X[00]PN māru[son]N ša[of]DET Anu-ušallim[00]PN
Two Tier,PN N DET PN,P342224,"BiMes 24, 18",X[00]PN māru[son]N ša[of]DET Ina-qibit-Anu[00]PN
Two Tier,PN N DET PN,P342224,"BiMes 24, 18",X-Anu[00]PN māru[son]N ša[of]DET X[00]PN
Two Tier,PN N DET PN,P342225,"BiMes 24, 19",Rihat-Anu[00]PN māru[son]N ša[of]DET Labaši[00]PN
Two Tier,PN N DET PN,P342225,"BiMes 24, 19",Dumqi-Anu[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN
Two Tier,PN N DET PN,P342225,"BiMes 24, 19",Dumqi-Anu[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN
Two Tier,PN N DET PN,P342225,"BiMes 24, 19",Dumqi-Anu[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN
Two Tier,PN N DET PN,P342225,"BiMes 24, 19",Dumqi-Anu[00]PN māru[son]N ša[of]DET Kidin-Anu[00]PN
Two Tier,PN N DET PN,P342225,"BiMes 24, 19",Dumqi-Anu[00]PN māru[son]N ša[of]DET Kidin-Anu[00]PN
Two Tier,PN N DET PN,P342225,"BiMes 24, 19",Nanaya-iddin[00]PN māru[son]N ša[of]DET Anu-bel-zeri[00]PN
Two Tier,PN N DET PN,P342225,"BiMes 24, 19",Anu-mar-ittannu[00]PN māru[son]N ša[of]DET Nidintu-Ištar[00]PN
Two Tier,PN N DET PN,P342225,"BiMes 24, 19",Anu-mar-ittannu[00]PN māru[son]N ša[of]DET Nidintu-Ištar[00]PN
Two Tier,PN N DET PN,P342225,"BiMes 24, 19",Anu-mukin-apli[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN
Two Tier,PN N DET PN,P342225,"BiMes 24, 19",Rabi-Anu[00]PN māru[son]N ša[of]DET Dumqi-Anu[00]PN
Two Tier,PN N DET PN,P342225,"BiMes 24, 19",Labaši[00]PN māru[son]N ša[of]DET Mannu-iqapu[00]PN
Two Tier,PN N DET PN,P342225,"BiMes 24, 19",Anu-mukin-apli[00]PN māru[son]N ša[of]DET Anu-ahhe-iddin[00]PN
Two Tier,PN N DET PN,P342225,"BiMes 24, 19",Nanaya-iddin[00]PN māru[son]N ša[of]DET Nidintu-Anu[00]PN
Two Tier,PN N DET PN,P342225,"BiMes 24, 19",Anu-ikṣur[00]PN māru[son]N ša[of]DET Iddinaya[00]PN
Two Tier,PN N DET PN,P342225,"BiMes 24, 19",Ša-Anu-iššu[00]PN māru[son]N ša[of]DET Ištar-šum-iddin[00]PN
Two Tier,PN N DET PN,P342225,"BiMes 24, 19",Anu-ab-uṣur[00]PN māru[son]N ša[of]DET Ša-Anu-iššu[00]PN
Two Tier,PN N DET PN,P342225,"BiMes 24, 19",Anu-ikṣur[00]PN māru[son]N ša[of]DET Tattannu[00]PN
Two Tier,PN N DET PN,P342225,"BiMes 24, 19",Anu-ahhe-iddin[00]PN māru[son]N ša[of]DET Rabi-Anu[00]PN
Two Tier,PN N DET PN,P342225,"BiMes 24, 19",Tanittu-Anu[00]PN māru[son]N ša[of]DET Šamaš-ittannu[00]PN
Two Tier,PN N DET PN,P342225,"BiMes 24, 19",Anu-ab-uṣur[00]PN māru[son]N ša[of]DET Nanaya-iddin[00]PN
Two Tier,PN N DET PN,P342226,"BiMes 24, 20",Tattannu[00]PN māru[son]N ša[of]DET Nidintu-Anu[00]PN
Two Tier,PN N DET PN,P342226,"BiMes 24, 20",Ana-rabut-Anu[00]PN māru[son]N ša[of]DET Nidintu-Anu[00]PN
Two Tier,PN N DET PN,P342226,"BiMes 24, 20",Anu-zer-iddin[00]PN māru[son]N ša[of]DET Kidin-Anu[00]PN
Two Tier,PN N DET PN,P342226,"BiMes 24, 20",Ana-rabut-Anu[00]PN māru[son]N ša[of]DET Nidintu-Anu[00]PN
Two Tier,PN N DET PN,P342226,"BiMes 24, 20",Anu-uballiṭ[00]PN māru[son]N ša[of]DET Nanaya-iddin[00]PN
Two Tier,PN N DET PN,P342226,"BiMes 24, 20",Anu-zer-iddin[00]PN māru[son]N ša[of]DET X[00]PN
Two Tier,PN N DET PN,P342226,"BiMes 24, 20",Belessunu[00]PN mārtu[daughter]N ša[of]DET Nidintu-Anu[00]PN
Two Tier,PN N DET PN,P342226,"BiMes 24, 20",Anu-ab-utir[00]PN māru[son]N ša[of]DET Libluṭ[00]PN
Two Tier,PN N DET PN,P342226,"BiMes 24, 20",Belessunu[00]PN mārtu[daughter]N ša[of]DET Nidintu-Anu[00]PN
Two Tier,PN N DET PN,P342226,"BiMes 24, 20",Anu-ab-utir[00]PN māru[son]N ša[of]DET Libluṭ[00]PN
Two Tier,PN N DET PN,P342226,"BiMes 24, 20",Nidintu-Anu[00]PN māru[son]N ša[of]DET Nanaya-iddin[00]PN
Two Tier,PN N DET PN,P342226,"BiMes 24, 20",Anu-mukin-apli[00]PN māru[son]N ša[of]DET Anu-balassu-iqbi[00]PN
Two Tier,PN N DET PN,P342226,"BiMes 24, 20",Anu-ah-ušabši[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN
Two Tier,PN N DET PN,P342226,"BiMes 24, 20",Šamaš-ittannu[00]PN māru[son]N ša[of]DET Ubar[00]PN
Two Tier,PN N DET PN,P342226,"BiMes 24, 20",Šamaš-eṭir[00]PN māru[son]N ša[of]DET Anu-ittannu[00]PN
Two Tier,PN N DET PN,P342226,"BiMes 24, 20",Anu-ahhe-iddin[00]PN māru[son]N ša[of]DET Anu-ušallim[00]PN
Two Tier,PN N DET PN,P342226,"BiMes 24, 20",Anu-belšunu[00]PN māru[son]N ša[of]DET X-Anu[00]PN
Two Tier,PN N DET PN,P342226,"BiMes 24, 20",Nidintu-Anu[00]PN māru[son]N ša[of]DET Labaši[00]PN
Two Tier,PN N DET PN,P342227,"BiMes 24, 21",Anu-ittannu[00]PN māru[son]N ša[of]DET Illut-Anu[00]PN
Two Tier,PN N DET PN,P342227,"BiMes 24, 21",Idat-Anu[00]PN māru[son]N ša[of]DET Nidintu-Anu[00]PN
Two Tier,PN N DET PN,P342227,"BiMes 24, 21",X[00]PN māru[son]N ša[of]DET Anu-X-X[00]PN
Two Tier,PN N DET PN,P342227,"BiMes 24, 21",Rihat-Anu[00]PN māru[son]N ša[of]DET Labaši[00]PN
Two Tier,PN N DET PN,P342227,"BiMes 24, 21",Anu-ittannu[00]PN māru[son]N ša[of]DET Illut-Anu[00]PN
Two Tier,PN N DET PN,P342227,"BiMes 24, 21",Idat-Anu[00]PN māru[son]N ša[of]DET Nidintu-Anu[00]PN
Two Tier,PN N DET PN,P342227,"BiMes 24, 21",Anu-ittannu[00]PN māru[son]N ša[of]DET Illut-Anu[00]PN
Two Tier,PN N DET PN,P342227,"BiMes 24, 21",Idat-Anu[00]PN māru[son]N ša[of]DET Nidintu-Anu[00]PN
Two Tier,PN N DET PN,P342227,"BiMes 24, 21",Rihat-Anu[00]PN māru[son]N ša[of]DET Labaši[00]PN
Two Tier,PN N DET PN,P342227,"BiMes 24, 21",Rihat-Anu[00]PN māru[son]N ša[of]DET Labaši[00]PN
Two Tier,PN N DET PN,P342227,"BiMes 24, 21",Anu-ahhe-iddin[00]PN māru[son]N ša[of]DET Tattannu[00]PN
Two Tier,PN N DET PN,P342227,"BiMes 24, 21",Tattannu[00]PN māru[son]N ša[of]DET Dumqi-Anu[00]PN
Two Tier,PN N DET PN,P342227,"BiMes 24, 21",Nidintu-Anu[00]PN māru[son]N ša[of]DET Tanittu-Anu[00]PN
Two Tier,PN N DET PN,P342227,"BiMes 24, 21",Labaši[00]PN māru[son]N ša[of]DET Mannu-iqapu[00]PN
Two Tier,PN N DET PN,P342227,"BiMes 24, 21",Anu-ab-uṣur[00]PN māru[son]N ša[of]DET Nanaya-iddin[00]PN
Two Tier,PN N DET PN,P342227,"BiMes 24, 21",Anu-uballiṭ[00]PN māru[son]N ša[of]DET Kidin-Anu[00]PN
Two Tier,PN N DET PN,P342227,"BiMes 24, 21",Anu-ah-iddin[00]PN māru[son]N ša[of]DET Rihat-Ištar[00]PN
Two Tier,PN N DET PN,P342228,"BiMes 24, 22",Anu-ahhe-iddin[00]PN māru[son]N ša[of]DET Arad-Ninurta[00]PN
Two Tier,PN N DET PN,P342228,"BiMes 24, 22",Mannu-ki-Ištar[00]PN māru[son]N ša[of]DET Ana-rabutika-Anu[00]PN
Two Tier,PN N DET PN,P342228,"BiMes 24, 22",Haninna[00]PN māru[son]N ša[of]DET Rihat-Belet-ṣeri[00]PN
Two Tier,PN N DET PN,P342228,"BiMes 24, 22",Idat-Anu[00]PN māru[son]N ša[of]DET Nanaya-iddin[00]PN
Two Tier,PN N DET PN,P342228,"BiMes 24, 22",Haninna[00]PN māru[son]N ša[of]DET Mannu-ki-Ištar[00]PN
Two Tier,PN N DET PN,P342228,"BiMes 24, 22",Anu-ah-ittannu[00]PN māru[son]N ša[of]DET Illut-Anu[00]PN
Two Tier,PN N DET PN,P342228,"BiMes 24, 22",Haninna[00]PN māru[son]N ša[of]DET Rihat-Belet-ṣeri[00]PN
Two Tier,PN N DET PN,P342228,"BiMes 24, 22",Ina-buni-Antu[00]PN mārtu[daughter]N ša[of]DET Kidin-Anu[00]PN
Two Tier,PN N DET PN,P342228,"BiMes 24, 22",Nanaya-iddin[00]PN māru[son]N ša[of]DET Ina-qibit-Anu[00]PN
Two Tier,PN N DET PN,P342228,"BiMes 24, 22",Ina-buni-Antu[00]PN mārtu[daughter]N ša[of]DET Kidin-Anu[00]PN
Two Tier,PN N DET PN,P342228,"BiMes 24, 22",Ina-buni-Antu[00]PN mārtu[daughter]N ša[of]DET Kidin-Anu[00]PN
Two Tier,PN N DET PN,P342228,"BiMes 24, 22",Ina-buni-Antu[00]PN mārtu[daughter]N ša[of]DET Kidin-Anu[00]PN
Two Tier,PN N DET PN,P342228,"BiMes 24, 22",Nanaya-iddin[00]PN māru[son]N ša[of]DET Ina-qibit-Anu[00]PN
Two Tier,PN N DET PN,P342228,"BiMes 24, 22",Anu-uballiṭ[00]PN māru[son]N ša[of]DET Anu-ittannu[00]PN
Two Tier,PN N DET PN,P342228,"BiMes 24, 22",Nidintu-Anu[00]PN māru[son]N ša[of]DET Ana-rabutika-Anu[00]PN
Two Tier,PN N DET PN,P342228,"BiMes 24, 22",Nanaya-iddin[00]PN māru[son]N ša[of]DET Anu-mukin-apli[00]PN
Two Tier,PN N DET PN,P342228,"BiMes 24, 22",Anu-belšunu[00]PN māru[son]N ša[of]DET Anu-ah-iddin[00]PN
Two Tier,PN N DET PN,P342228,"BiMes 24, 22",Ina-qibit-Anu[00]PN māru[son]N ša[of]DET Anu-ab-uṣur[00]PN
Two Tier,PN N DET PN,P342228,"BiMes 24, 22",Nidintu-Anu[00]PN māru[son]N ša[of]DET Anu-ah-ittannu[00]PN
Two Tier,PN N DET PN,P342228,"BiMes 24, 22",Nidintu-Anu[00]PN māru[son]N ša[of]DET Uṣuršu-Anu[00]PN
Two Tier,PN N DET PN,P342228,"BiMes 24, 22",Anu-ab-utir[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN
Two Tier,PN N DET PN,P342229,"BiMes 24, 23",Anu-ab-uṣur[00]PN māru[son]N ša[of]DET Arad-Reš[00]PN
Two Tier,PN N DET PN,P342229,"BiMes 24, 23",Antiochus[00]PN māru[son]N ša[of]DET Timokrates[00]PN
Two Tier,PN N DET PN,P342229,"BiMes 24, 23",Antiochus[00]PN māru[son]N ša[of]DET Timokrates[00]PN
Two Tier,PN N DET PN,P342229,"BiMes 24, 23",Ina-qibit-Anu[00]PN māru[son]N ša[of]DET Anu-ab-uṣur[00]PN
Two Tier,PN N DET PN,P342229,"BiMes 24, 23",Anu-ikṣur[00]PN māru[son]N ša[of]DET Zeriya[00]PN
Two Tier,PN N DET PN,P342229,"BiMes 24, 23",Nanaya-iddin[00]PN māru[son]N ša[of]DET Ša-Anu-iššu[00]PN
Two Tier,PN N DET PN,P342229,"BiMes 24, 23",Illut-Anu[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN
Two Tier,PN N DET PN,P342229,"BiMes 24, 23",Arad-Ninurta[00]PN māru[son]N ša[of]DET Anu-mar-ittannu[00]PN
Two Tier,PN N DET PN,P342229,"BiMes 24, 23",Kidin-Anu[00]PN māru[son]N ša[of]DET Anu-ahhe-iddin[00]PN
Two Tier,PN N DET PN,P342229,"BiMes 24, 23",Arad-Ninurta[00]PN māru[son]N ša[of]DET Nidintu-Anu[00]PN
Two Tier,PN N DET PN,P342229,"BiMes 24, 23",Tattannu[00]PN māru[son]N ša[of]DET Uṣuršu-Anu[00]PN
Two Tier,PN N DET PN,P342230,"BiMes 24, 24",Uṣuršu-Anu[00]PN māru[son]N ša[of]DET Kittu-Anu[00]PN
Two Tier,PN N DET PN,P342230,"BiMes 24, 24",Anu-ah-ittannu[00]PN māru[son]N ša[of]DET Nidintu-Anu[00]PN
Two Tier,PN N DET PN,P342230,"BiMes 24, 24",Labaši[00]PN māru[son]N ša[of]DET Kittu-Anu[00]PN
Two Tier,PN N DET PN,P342231,"BiMes 24, 25",Anu-balassu-iqbi[00]PN māru[son]N ša[of]DET Anu-ah-ittannu[00]PN
Two Tier,PN N DET PN,P342231,"BiMes 24, 25",Anu-belšunu[00]PN māru[son]N ša[of]DET Nikarchos[00]PN
Two Tier,PN N DET PN,P342231,"BiMes 24, 25",Anu-zer-iddin[00]PN māru[son]N ša[of]DET Anu-ahhe-iddin[00]PN
Two Tier,PN N DET PN,P342231,"BiMes 24, 25",Anu-ahhe-iddin[00]PN māru[son]N ša[of]DET Nikarchos[00]PN
Two Tier,PN N DET PN,P342231,"BiMes 24, 25",Anu-ab-utir[00]PN māru[son]N ša[of]DET Nikarchos[00]PN
Two Tier,PN N DET PN,P342231,"BiMes 24, 25",Anu-belšunu[00]PN māru[son]N ša[of]DET Anu-ahhe-iddin[00]PN
Two Tier,PN N DET PN,P342231,"BiMes 24, 25",Anu-belšunu[00]PN māru[son]N ša[of]DET Anu-ahhe-iddin[00]PN
Two Tier,PN N DET PN,P342231,"BiMes 24, 25",Anu-ahhe-iddin[00]PN māru[son]N ša[of]DET Lišir[00]PN
Two Tier,PN N DET PN,P342231,"BiMes 24, 25",Kidin-Anu[00]PN māru[son]N ša[of]DET Anu-belšunu[00]PN
Two Tier,PN N DET PN,P342231,"BiMes 24, 25",Anu-belšunu[00]PN māru[son]N ša[of]DET Tanittu-Anu[00]PN
Two Tier,PN N DET PN,P342231,"BiMes 24, 25",Anu-ah-ittannu[00]PN māru[son]N ša[of]DET Ša-Anu-iššu[00]PN
Two Tier,PN N DET PN,P342231,"BiMes 24, 25",Anu-balassu-iqbi[00]PN māru[son]N ša[of]DET Kidin-Anu[00]PN
Two Tier,PN N DET PN,P342231,"BiMes 24, 25",Zeriya[00]PN māru[son]N ša[of]DET Anu-ahhe-iddin[00]PN
Two Tier,PN N DET PN,P342231,"BiMes 24, 25",Anu-balassu-iqbi[00]PN māru[son]N ša[of]DET Dumqi-Anu[00]PN
Two Tier,PN N DET PN,P342231,"BiMes 24, 25",Šamaš-eṭir[00]PN māru[son]N ša[of]DET Anu-ittannu[00]PN
Two Tier,PN N DET PN,P342231,"BiMes 24, 25",Labaši[00]PN māru[son]N ša[of]DET Lišir[00]PN
Two Tier,PN N DET PN,P342232,"BiMes 24, 26",Nidintu-Anu[00]PN māru[son]N ša[of]DET Anu-qišanni[00]PN
Two Tier,PN N DET PN,P342232,"BiMes 24, 26",Nidintu-Anu[00]PN māru[son]N ša[of]DET Anu-zer-ušabši[00]PN
Two Tier,PN N DET PN,P342232,"BiMes 24, 26",Nidintu-Anu[00]PN māru[son]N ša[of]DET Anu-belšunu[00]PN
Two Tier,PN N DET PN,P342232,"BiMes 24, 26",Kidin-Anu[00]PN māru[son]N ša[of]DET Ištar-hiṭuʾa[00]PN
Two Tier,PN N DET PN,P342232,"BiMes 24, 26",Nanaya-iddin[00]PN māru[son]N ša[of]DET Nidintu-Anu[00]PN
Two Tier,PN N DET PN,P342232,"BiMes 24, 26",Nanaya-iddin[00]PN māru[son]N ša[of]DET Nidintu-Anu[00]PN
Two Tier,PN N DET PN,P342232,"BiMes 24, 26",X[00]PN māru[son]N ša[of]DET Anu-qišanni[00]PN
Two Tier,PN N DET PN,P342232,"BiMes 24, 26",Nidintu-Ištar[00]PN māru[son]N ša[of]DET Nidintu-Anu[00]PN
Two Tier,PN N DET PN,P342232,"BiMes 24, 26",Ina-qibit-Anu-izzuzu[00]PN māru[son]N ša[of]DET Anu-belšunu[00]PN
Two Tier,PN N DET PN,P342232,"BiMes 24, 26",Anu-uballiṭ[00]PN māru[son]N ša[of]DET Rihat-Ištar[00]PN
Two Tier,PN N DET PN,P342232,"BiMes 24, 26",Anu-ahhe-iddin[00]PN māru[son]N ša[of]DET Ubar[00]PN
Two Tier,PN N DET PN,P342232,"BiMes 24, 26",Kidin-Anu[00]PN māru[son]N ša[of]DET Illut-Anu[00]PN
Two Tier,PN N DET PN,P342232,"BiMes 24, 26",Anu-ab-uṣur[00]PN māru[son]N ša[of]DET Sumuttu-Anu[00]PN
Two Tier,PN N DET PN,P342232,"BiMes 24, 26",Nidintu-Anu[00]PN māru[son]N ša[of]DET Kidin-Anu[00]PN
Two Tier,PN N DET PN,P342232,"BiMes 24, 26",Mušezib-Anu[00]PN māru[son]N ša[of]DET Belet-ade-haʾi[00]PN
Two Tier,PN N DET PN,P342233,"BiMes 24, 27",Mattanat-Anu[00]PN māru[son]N ša[of]DET Antu-banat[00]PN
Two Tier,PN N DET PN,P342233,"BiMes 24, 27",Antiochus[00]PN māru[son]N ša[of]DET Demokrates[00]PN
Two Tier,PN N DET PN,P342233,"BiMes 24, 27",Nidintu-Anu[00]PN māru[son]N ša[of]DET Anu-ah-ittannu[00]PN
Two Tier,PN N DET PN,P342233,"BiMes 24, 27",Rihat-Anu[00]PN māru[son]N ša[of]DET Phanaia[00]PN
Two Tier,PN N DET PN,P342233,"BiMes 24, 27",Nidintu-Anu[00]PN māru[son]N ša[of]DET Anu-ah-ittannu[00]PN
Two Tier,PN N DET PN,P342233,"BiMes 24, 27",Anu-belšunu[00]PN māru[son]N ša[of]DET Anu-ah-X[00]PN
Two Tier,PN N DET PN,P342233,"BiMes 24, 27",Artemidoros[00]PN māru[son]N ša[of]DET X[00]PN
Two Tier,PN N DET PN,P342233,"BiMes 24, 27",Anu-ab-uṣur[00]PN māru[son]N ša[of]DET Anu-balassu-iqbi[00]PN
Two Tier,PN N DET PN,P342233,"BiMes 24, 27",Ina-qibit-Anu[00]PN māru[son]N ša[of]DET Anu-mar-ittannu[00]PN
Two Tier,PN N DET PN,P342233,"BiMes 24, 27",Nanaya-iddin[00]PN māru[son]N ša[of]DET Šuzubu[00]PN
Two Tier,PN N DET PN,P342233,"BiMes 24, 27",Ṭab-Anu[00]PN māru[son]N ša[of]DET Ina-qibit-Anu[00]PN
Two Tier,PN N DET PN,P342233,"BiMes 24, 27",Dannat-Belti[00]PN māru[son]N ša[of]DET Labaši[00]PN
Two Tier,PN N DET PN,P342233,"BiMes 24, 27",Anu-mar-ittannu[00]PN māru[son]N ša[of]DET Nidintu-Ištar[00]PN
Two Tier,PN N DET PN,P342234,"BiMes 24, 28",Anu-ah-ittannu[00]PN māru[son]N ša[of]DET Idat-Anu[00]PN
Two Tier,PN N DET PN,P342234,"BiMes 24, 28",Sumuttu-Anu[00]PN māru[son]N ša[of]DET Rabi-Anu[00]PN
Two Tier,PN N DET PN,P342234,"BiMes 24, 28",Sin-banunu[00]PN māru[son]N ša[of]DET Tattannu[00]PN
Two Tier,PN N DET PN,P342234,"BiMes 24, 28",Sin-banunu[00]PN māru[son]N ša[of]DET Tattannu[00]PN
Two Tier,PN N DET PN,P342234,"BiMes 24, 28",Anu-ittannu[00]PN māru[son]N ša[of]DET Anu-ikṣur[00]PN
Two Tier,PN N DET PN,P342234,"BiMes 24, 28",Ana-rabut-Anu[00]PN māru[son]N ša[of]DET Nidintu-Anu[00]PN
Two Tier,PN N DET PN,P342234,"BiMes 24, 28",Kittu-Anu[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN
Two Tier,PN N DET PN,P342234,"BiMes 24, 28",Kittu-Anu[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN
Two Tier,PN N DET PN,P342234,"BiMes 24, 28",Anu-balassu-iqbi[00]PN māru[son]N ša[of]DET Labaši[00]PN
Two Tier,PN N DET PN,P342234,"BiMes 24, 28",Nidintu-Anu[00]PN māru[son]N ša[of]DET Uṣuršu-Anu[00]PN
Two Tier,PN N DET PN,P342234,"BiMes 24, 28",Anu-ah-ittannu[00]PN māru[son]N ša[of]DET Anu-belšunu[00]PN
Two Tier,PN N DET PN,P342234,"BiMes 24, 28",Ubar[00]PN māru[son]N ša[of]DET Anu-qišanni[00]PN
